"","Days","FirstHslRe","APS","Rate","Stage1","Stage3","Stage4","Sector1","S48","Prediction","ActDays","Error","Code"
"75",2.56494935746154,3.08033223458319,1.97685495290473,0.2366,0,0,0,0,0,12.5216379734154,13,1,"002786.SZ"
"76",2.30258509299405,2.97877459839004,1.81645208181843,0.2083,0,0,0,0,0,13.1251693813227,10,3,"002787.SZ"
"77",2.07944154167984,2.91461969557814,2.27109442590267,0.045,0,0,0,0,0,12.2376315443007,8,4,"002788.SZ"
"78",1.94591014905531,2.32002696227552,2.48989419129904,0.037,0,0,0,0,0,10.459960055547,7,3,"002789.SZ"
"79",2.07944154167984,2.03753213860263,2.04122032885964,0.0468,0,0,0,0,0,11.4278418773102,8,3,"002790.SZ"
"80",1.94591014905531,2.54789542560252,2.32336763217657,0.0447,0,0,0,0,0,11.3683680409225,7,4,"002791.SZ"
"81",2.30258509299405,2.88240358824699,2.37397508908072,0.0364,0,0,0,0,0,11.8466351699158,10,1,"002792.SZ"
"82",2.63905732961526,2.75401037347859,1.78674692740451,0.0369,0,0,0,0,0,13.9002735445388,14,1,"002793.SZ"
"83",2.19722457733622,2.59513231444713,1.68639895357023,0.0349,0,0,0,0,0,13.9945974820432,9,4,"002795.SZ"
"84",2.39789527279837,2.58541230271964,1.80005827204275,0.0206,0,0,0,0,0,13.5883902005813,11,2,"002796.SZ"
"85",1.79175946922805,1.81013828870199,1.34286480319255,0.1239,0,0,0,0,0,13.1583588328578,6,7,"002797.SZ"
"86",2.94443897916644,2.39715018007853,1.87180217690159,0.0341,0,0,0,0,0,12.8190785484814,19,7,"002798.SZ"
"87",3.09104245335832,3.24933503235291,1.58514521986506,0.0343,0,0,0,0,0,16.0085566996219,22,6,"002799.SZ"
"88",3.13549421592915,2.46604917236842,1.61143591509677,0.0203,0,0,0,0,0,14.1325813079218,23,9,"002800.SZ"
"89",2.94443897916644,3.3035431134364,2.41233595695316,0.018,0,0,0,0,0,12.6239019434962,19,7,"002801.SZ"
"90",2.83321334405622,2.68487635643233,1.44220199305819,0.0344,0,0,0,0,0,15.3029564867748,17,2,"002802.SZ"
"91",2.99573227355399,3.24507819726223,1.21491274436427,0.0332,0,0,0,0,0,17.9337959725472,20,3,"002803.SZ"
"92",3.09104245335832,2.80808695725612,1.68082790852077,0.0313,0,0,0,0,0,14.5223487898308,22,8,"002805.SZ"
"93",3.17805383034795,3.10109278921182,1.4036429994545,0.0184,0,0,0,0,0,16.6643038664938,24,8,"002806.SZ"
"94",2.30258509299405,2.81546028547907,1.53039470509365,0.0954,0,0,0,0,1,8.55184228680821,10,2,"002807.SZ"
"95",2.89037175789616,2.96909034260757,1.4036429994545,0.0306,0,0,0,0,0,16.2244263915123,18,2,"002808.SZ"
"96",2.484906649788,3.21700258048652,2.32336763217657,0.0166,0,0,0,0,0,12.8066364312977,12,0,"002809.SZ"
"97",2.77258872223978,3.05261598637483,1.87793716546911,0.029,0,0,0,0,0,14.2221892469124,16,2,"002810.SZ"
"98",2.30258509299405,3.4011307172176,1.89160480419777,0.0339,0,0,0,0,0,14.926228817189,10,4,"002811.SZ"
"99",2.07944154167984,3.30304016694983,2.40423874672055,0.0305,0,0,0,0,0,12.5773535001978,8,4,"002812.SZ"
"100",3.09104245335832,3.34718279335593,1.68454538492091,0.0277,0,0,0,0,0,15.8193618064753,22,7,"002813.SZ"
"101",2.07944154167984,3.21842592608784,1.48839958405704,0.0401,0,0,0,0,0,16.3648063767508,8,8,"002815.SZ"
"102",2.83321334405622,3.28854749811752,1.5953389880546,0.0257,0,0,0,0,0,16.1249597108513,17,1,"002816.SZ"
"103",2.70805020110221,2.87388633414212,1.95018670582257,0.0247,0,0,0,0,0,13.5523131632719,15,2,"002817.SZ"
"104",2.39789527279837,3.25209187487673,2.08567209143047,0.0378,0,0,0,0,0,13.7101843500374,11,2,"002818.SZ"
"105",3.04452243772342,3.42765584320157,1.27256559579155,0.0272,0,0,0,0,0,18.1864051168292,21,3,"002819.SZ"
"106",2.39789527279837,3.05362625197289,1.98924327376169,0.0268,0,0,0,0,0,13.7612217816319,11,2,"002820.SZ"
"107",2.56494935746154,3.30389513965371,2.73371794785079,0.0212,0,0,0,0,0,11.4202717930466,13,2,"002821.SZ"
"108",2.39789527279837,3.26610720457363,1.77664583141801,0.0391,0,0,0,0,0,15.0987722711151,11,4,"002822.SZ"
"109",2.484906649788,3.61397814594083,1.83736998048011,0.0278,0,0,0,0,0,15.741260229705,12,3,"002823.SZ"
"110",2.77258872223978,3.42393390863603,1.64093657949347,0.0237,0,0,0,0,0,16.2593930004395,16,0,"002825.SZ"
"111",2.63905732961526,3.57648491179874,1.01884732019925,0.0305,0,0,0,0,0,20.0941052686901,14,6,"002826.SZ"
"112",2.39789527279837,3.15213185708218,1.30562645805244,0.0303,0,0,0,0,0,17.2119113573291,11,6,"002827.SZ"
"113",2.39789527279837,3.48217055621546,1.90359895098359,0.0251,0,0,0,0,0,15.1272731299519,11,4,"002828.SZ"
"114",2.484906649788,3.14288991789028,2.12345842709661,0.0134,0,0,0,0,0,13.4804591699609,12,1,"002829.SZ"
"115",2.39789527279837,3.21408826335984,2.06812778177956,0.0126,0,0,0,0,0,13.8715540875358,11,2,"002830.SZ"
"116",1.6094379124341,2.5836077259001,1.79674701073909,0.0329,0,0,0,0,0,13.5169497873588,5,8,"002831.SZ"
"117",1.79175946922805,2.68977060161426,2.46640317822344,0.0243,0,0,0,0,0,11.2370682568408,6,5,"002832.SZ"
"118",2.484906649788,3.37931622760966,1.58923520511658,0.026,0,0,0,0,0,16.3854913543695,12,4,"002833.SZ"
"119",2.30258509299405,3.30538227884787,1.72455071953461,0.0244,0,0,0,0,0,15.5486616678772,10,5,"002835.SZ"
"120",2.63905732961526,3.65139100970294,1.54329810992956,0.0136,0,0,0,0,0,17.4513908240529,14,3,"002836.SZ"
"121",2.19722457733622,3.17008566069877,1.94876321803772,0.0137,0,0,0,0,0,14.2823939341315,9,5,"002837.SZ"
"122",1.38629436111989,-2.56154402285436,1.39128190263093,0.5684,1,0,0,0,0,3.7074363811195,4,1,"300357.SZ"
"123",0,-2.08576061288125,2.16332302566054,1.4026,1,0,0,0,0,2.09805959977673,1,1,"300358.SZ"
"124",0.693147180559945,-2.30526309902477,1.59127394180643,1.6787,1,0,0,0,0,2.1113676773071,2,0,"300359.SZ"
"125",1.09861228866811,-3.07832270578206,1.73695123273306,1.2328,1,0,0,0,0,2.22212390579547,3,1,"300362.SZ"
"126",1.38629436111989,-1.19487169810053,1.79342474854712,1.5543,1,0,0,0,0,2.51157938103976,4,2,"300363.SZ"
